"id","name","normalized_name","gender"
6205,"7-Year-Old Brockman","7-year-old brockman","Unknown"
6206,"Short Man","short man","Unknown"
6207,"Upbeat Announcer","upbeat announcer","Unknown"
6208,"Man With Tree Hat","man with tree hat","Unknown"
6209,"Tree Hoper","tree hoper","Unknown"
6210,"Seminar Leader","seminar leader","Unknown"
6211,"Donut Man/terence","donut manterence","Unknown"
6213,"T-Rex","t-rex","Unknown"
6214,"YO-YO","yo-yo","Unknown"
6215,"Tattoo Artist","tattoo artist","Unknown"
6216,"Nursing Women","nursing women","Unknown"
6217,"Nursing Toddler","nursing toddler","Unknown"
6218,"Cool Kids","cool kids","Unknown"
6219,"Colin Meloy","colin meloy","Unknown"
6220,"Pretentious Rat Lover","pretentious rat lover","Unknown"
6221,"Futuristic Man","futuristic man","Unknown"
6222,"Old-timey Hipster","old-timey hipster","Unknown"
6223,"MyPhone","myphone","Unknown"
6224,"Cool People","cool people","Unknown"
6225,"Villageville Crowd","villageville crowd","Unknown"
6226,"Electronic Donkey Voice","electronic donkey voice","Unknown"
6227,"Bongo","bongo","Unknown"
6228,"Baby Homer","baby homer","Unknown"
6229,"Toad","toad","Unknown"
6212,"Terence","terence","Male"
6230,"Young Herman","young herman","Unknown"
6231,"12-Year-Old Lou","12-year-old lou","Unknown"
6232,"Miss Viola","miss viola","Unknown"
6233,"Other Dad","other dad","Unknown"
6234,"Mom With Laser","mom with laser","Unknown"
6235,"Moms","moms","Unknown"
6236,"Red Dad","red dad","Unknown"
6237,"Furious Dad","furious dad","Unknown"
6238,"Psycho Dad","psycho dad","Unknown"
6239,"Ape Heads","ape heads","Unknown"
6241,"Dr. Eugene Blatz","dr eugene blatz","Unknown"
6242,"Overlord","overlord","Unknown"
6243,"Post-apocalyptic Crowd","post-apocalyptic crowd","Unknown"
6244,"Prepper","prepper","Unknown"
6245,"Zombie Kid","zombie kid","Unknown"
6246,"Zombie Dad","zombie dad","Unknown"
6247,"MOLEMAN JR.","moleman jr","Unknown"
6248,"Jennifer","jennifer","Unknown"
6249,"Angel Skinner","angel skinner","Unknown"
6250,"Mrs. Skinner Devil","mrs skinner devil","Unknown"
6251,"Popeyes","popeyes","Unknown"
6252,"Wrecking Ball Operator","wrecking ball operator","Unknown"
6253,"Bird Wrangler","bird wrangler","Unknown"
6254,"Mav","mav","Unknown"
6255,"Portia","portia","Unknown"
6256,"Mav's Dad","mavs dad","Unknown"
6257,"Male Gps","male gps","Unknown"
6258,"Musicologist","musicologist","Unknown"
6259,"Other Musicologist","other musicologist","Unknown"
6260,"French-canadian Mountain Man","french-canadian mountain man","Unknown"
6261,"HILLBILLY M.C.","hillbilly mc","Unknown"
6262,"Barry the Satellite TV Guy","barry the satellite tv guy","Unknown"
6263,"Devon Peacock","devon peacock","Unknown"
6264,"SUPERHERO WITH CLAWS","superhero with claws","Unknown"
6265,"Max Weinberg","max weinberg","Unknown"
6266,"Brazilian Man","brazilian man","Unknown"
6267,"Brazilian 12-year-old Boy","brazilian 12-year-old boy","Unknown"
6268,"Melvis","melvis","Unknown"
6269,"Caricature","caricature","Unknown"
6270,"Ol' Joe Clabby","ol joe clabby","Unknown"
6271,"Front Desk Man","front desk man","Unknown"
6272,"Kicked-out Husband #1","kicked-out husband 1","Unknown"
6273,"Kicked-out Husband #2","kicked-out husband 2","Unknown"
6274,"Robert A. Caro","robert a caro","Unknown"
6275,"ALAN RICKMAN","alan rickman","Unknown"
6276,"Video Game Woman","video game woman","Unknown"
6277,"Futuristic Computer","futuristic computer","Unknown"
6278,"Sensitive Female Voice","sensitive female voice","Unknown"
6279,"Hillbilly","hillbilly","Unknown"
6280,"Hillbilly #2","hillbilly 2","Unknown"
6281,"Face","face","Unknown"
6282,"Storytime Sue","storytime sue","Unknown"
6284,"DUFFMAN VOICE MILHOUSE","duffman voice milhouse","Unknown"
6285,"Cute Puppet","cute puppet","Unknown"
6286,"Bus Vendor","bus vendor","Unknown"
6287,"Bus Station Guy","bus station guy","Unknown"
6288,"P.R. Person","pr person","Unknown"
6289,"Macho Narrator","macho narrator","Unknown"
6290,"CJ Ramone","cj ramone","Unknown"
6291,"Oldsters","oldsters","Unknown"
6292,"Angry Crowd","angry crowd","Unknown"
6293,"Glamorous Godfrey","glamorous godfrey","Unknown"
6294,"Swedish Wrestler","swedish wrestler","Unknown"
6295,"Elderly Audience","elderly audience","Unknown"
6296,"Nerdy Fat Kid","nerdy fat kid","Unknown"
6298,"Nurse Dora","nurse dora","Unknown"
6299,"Capri","capri","Unknown"
6300,"Richard Dawkins Demon","richard dawkins demon","Unknown"
6301,"Color Man","color man","Unknown"
6302,"Man Stuck Inside","man stuck inside","Unknown"
6303,"Middle-aged Jasper","middle-aged jasper","Unknown"
6304,"Janet Reno","janet reno","Unknown"
6305,"Middle-aged Jewish Man","middle-aged jewish man","Unknown"
6306,"Justine","justine","Unknown"
6307,"School Courtroom","school courtroom","Unknown"
6308,"Evil Scientist","evil scientist","Unknown"
6309,"Superspy","superspy","Unknown"
6310,"Chef Naziwa","chef naziwa","Unknown"
6311,"Male Diner","male diner","Unknown"
6312,"Stella","stella","Unknown"
6313,"Stanley Kowalski","stanley kowalski","Unknown"
6314,"Stanley Kowalski Milhouse","stanley kowalski milhouse","Unknown"
6315,"School Therapist","school therapist","Unknown"
6316,"Searchy","searchy","Unknown"
6317,"Brando's Head","brandos head","Unknown"
6318,"KARL MALDEN","karl malden","Unknown"
6319,"Piece Of Sushi","piece of sushi","Unknown"
6320,"GHIBLI-ESQUE CREATURES","ghibli-esque creatures","Unknown"
6321,"Chefs","chefs","Unknown"
6322,"Fat Brando","fat brando","Unknown"
6323,"Sex Shop Salesman","sex shop salesman","Unknown"
6324,"Sushi Piece","sushi piece","Unknown"
6325,"2nd Sushi Piece","2nd sushi piece","Unknown"
6327,"Female Parishioners","female parishioners","Unknown"
6328,"Parishioners","parishioners","Unknown"
6329,"Oogle Driver","oogle driver","Unknown"
6330,"Oogle Worker","oogle worker","Unknown"
6331,"Warm Female Voice","warm female voice","Unknown"
6332,"Male Singers","male singers","Unknown"
6326,"Rev. Hooper","rev hooper","Male"
6297,"Ms. Cantwell","ms cantwell","Female"
6240,"Lloyd","lloyd","Male"
6333,"Ken","ken","Unknown"
6334,"Doesn't Like Anything","doesnt like anything","Unknown"
6335,"Cop With A Secret","cop with a secret","Unknown"
6336,"Sonny Rollins","sonny rollins","Unknown"
6337,"Man In Van","man in van","Unknown"
6338,"Princess Diana","princess diana","Unknown"
6339,"Gandhi","gandhi","Unknown"
6340,"Stockbrokers","stockbrokers","Unknown"
6341,"Frink-E-Min","frink-e-min","Unknown"
6342,"Slava","slava","Unknown"
6343,"Zhenya","zhenya","Unknown"
6344,"Vigorous Older Man","vigorous older man","Unknown"
6345,"Justin Bieber","justin bieber","Unknown"
6346,"Men In Audience","men in audience","Unknown"
6347,"Male British Announcer","male british announcer","Unknown"
6348,"Planet Jackson","planet jackson","Unknown"
6349,"French Scientist","french scientist","Unknown"
6350,"Blaise Pascal","blaise pascal","Unknown"
6351,"Silly Squirrel","silly squirrel","Unknown"
6352,"Male Icelander","male icelander","Unknown"
6353,"Ingimar","ingimar","Unknown"
6354,"Icelanders","icelanders","Unknown"
6355,"Female Icelander","female icelander","Unknown"
6356,"Wise Old Icelander","wise old icelander","Unknown"
6357,"Carl's Father","carls father","Unknown"
6358,"Everyone In Iceland","everyone in iceland","Unknown"
6359,"1-Year-Old Bart","1-year-old bart","Unknown"
6360,"1-Year-Old Nelson","1-year-old nelson","Unknown"
6361,"Hippie-looking Guy","hippie-looking guy","Unknown"
6362,"Pbs Announcer","pbs announcer","Unknown"
6363,"Mr. Drake","mr drake","Unknown"
6364,"Polly","polly","Unknown"
6365,"Lord Upton","lord upton","Unknown"
6366,"DOWAGER GRANDMUM","dowager grandmum","Unknown"
6367,"Homer's Friends","homers friends","Unknown"
6368,"800-Pound Homer","800-pound homer","Unknown"
6369,"Thought Bubble Ben","thought bubble ben","Unknown"
6370,"George H. W. Bush","george h w bush","Unknown"
6371,"Booth Worker","booth worker","Unknown"
6372,"Frumpy Friend","frumpy friend","Unknown"
6373,"Halpern","halpern","Unknown"
6374,"Official-sounding Voice","official-sounding voice","Unknown"
6375,"Fat In The Hat","fat in the hat","Unknown"
6376,"Borax","borax","Unknown"
6377,"Fighter Pilots","fighter pilots","Unknown"
6378,"Fighter Pilot #1","fighter pilot 1","Unknown"
6379,"Fighter Pilot #2","fighter pilot 2","Unknown"
6380,"Legless Wiseguy","legless wiseguy","Unknown"
6381,"Big Mouth","big mouth","Unknown"
6382,"Freaks","freaks","Unknown"
6383,"Kent Brockman's Thoughts","kent brockmans thoughts","Unknown"
6384,"MR. BURNS.","mr burns","Unknown"
6385,"Lilah","lilah","Unknown"
6386,"Rachel Maddow","rachel maddow","Unknown"
6387,"Dexter Colt","dexter colt","Unknown"
6388,"newsstand Operator","newsstand operator","Unknown"
6389,"Siri","siri","Unknown"
6390,"Marksman","marksman","Unknown"
6391,"NANCY SINATRA-TYPE SINGER","nancy sinatra-type singer","Unknown"
6392,"MAN ON FIRE","man on fire","Unknown"
6393,"MAN WITH WINGS","man with wings","Unknown"
6394,"WILLIAM CONRAD-STYLE NARRATOR","william conrad-style narrator","Unknown"
6395,"GRETCHEN","gretchen","Unknown"
6396,"LAMAZE INSTRUCTOR","lamaze instructor","Unknown"
6397,"CALLIOPE","calliope","Unknown"
6398,"TOY COW","toy cow","Unknown"
6399,"JOY","joy","Unknown"
6400,"HOMER JR.","homer jr","Unknown"
6402,"Drivers","drivers","Unknown"
6403,"Pigsty","pigsty","Unknown"
6404,"1st First Grader","1st first grader","Unknown"
6405,"2nd First Grader","2nd first grader","Unknown"
6406,"Walter Mondale","walter mondale","Unknown"
6407,"John Kerry","john kerry","Unknown"
6408,"Anderson Cooper","anderson cooper","Unknown"
6409,"Male Singer","male singer","Unknown"
6410,"Female Astronaut","female astronaut","Unknown"
6411,"Sea Sponge","sea sponge","Unknown"
6412,"Squiduardo","squiduardo","Unknown"
6413,"Widowfish","widowfish","Unknown"
6414,"President Obama","president obama","Unknown"
6415,"Aspiring Krustys","aspiring krustys","Unknown"
6416,"Rastafarian Krusty","rastafarian krusty","Unknown"
6417,"Jamaican Singers","jamaican singers","Unknown"
6418,"Itchem","itchem","Unknown"
6419,"Somber Irish Krusty","somber irish krusty","Unknown"
6420,"Irish Clown Father","irish clown father","Unknown"
6421,"Pregnant Irish Girl","pregnant irish girl","Unknown"
6422,"IRISH KRUSTY","irish krusty","Unknown"
6423,"Krustys","krustys","Unknown"
6424,"Mexican Krusty","mexican krusty","Unknown"
6425,"Botswana Krusty","botswana krusty","Unknown"
6426,"Jimmy Stewart","jimmy stewart","Unknown"
6427,"Mechanical Spider","mechanical spider","Unknown"
6428,"Slavic Man","slavic man","Unknown"
6429,"Midwestern Dad","midwestern dad","Unknown"
6430,"Midwestern Woman","midwestern woman","Unknown"
6431,"Boarder","boarder","Unknown"
6432,"Female Boarder","female boarder","Unknown"
6433,"Out-of-towners","out-of-towners","Unknown"
6434,"Church Reporter","church reporter","Unknown"
6642,"CGI HOMER","cgi homer","Unknown"
6435,"Female Tourist","female tourist","Unknown"
6436,"Honeymooning Bride","honeymooning bride","Unknown"
6437,"King Winter","king winter","Unknown"
6438,"Child's Mother","childs mother","Unknown"
6439,"Child's Father","childs father","Unknown"
6440,"Nasreen","nasreen","Unknown"
6441,"Boarders","boarders","Unknown"
6442,"Singing Man","singing man","Unknown"
6443,"British Tourist","british tourist","Unknown"
6444,"Plant Employee #1","plant employee 1","Unknown"
6445,"Plant Employee #2","plant employee 2","Unknown"
6446,"The Collider","the collider","Unknown"
6447,"Altar Boy","altar boy","Unknown"
6448,"Raiders Dad","raiders dad","Unknown"
6449,"Altar Boy Usher","altar boy usher","Unknown"
6450,"Serious Announcer","serious announcer","Unknown"
6451,"Paul Rudd","paul rudd","Unknown"
6452,"Leslie Mann","leslie mann","Unknown"
6453,"Sleazy Executive","sleazy executive","Unknown"
6454,"Deputy Director Gratman","deputy director gratman","Unknown"
6455,"Young Fbi Agent","young fbi agent","Unknown"
6456,"Fbi Trooper #1","fbi trooper 1","Unknown"
6457,"Fbi Trooper #2","fbi trooper 2","Unknown"
6458,"Fbi Trooper #3","fbi trooper 3","Unknown"
6459,"Criminal #1","criminal 1","Unknown"
6460,"Criminal #2","criminal 2","Unknown"
6461,"Criminals","criminals","Unknown"
6462,"Criminal #3","criminal 3","Unknown"
6463,"Gottfrid","gottfrid","Unknown"
6464,"Death Metal Lead Singer","death metal lead singer","Unknown"
6465,"Judd Apatow","judd apatow","Unknown"
6466,"SETH ROGEN","seth rogen","Unknown"
6467,"Producers","producers","Unknown"
6468,"Federal Judge","federal judge","Unknown"
6469,"Producer #1","producer 1","Unknown"
6470,"Producer #2","producer 2","Unknown"
6471,"Producer #3","producer 3","Unknown"
6472,"Producer #4","producer 4","Unknown"
6473,"Channing Tatum","channing tatum","Unknown"
6474,"GRIM ANNOUNCER","grim announcer","Unknown"
6475,"Radioactive Man's Thoughts","radioactive mans thoughts","Unknown"
6476,"The Fracker","the fracker","Unknown"
6477,"Charcoal Briquette","charcoal briquette","Unknown"
6478,"Citizen Solar","citizen solar","Unknown"
6479,"Wind Lad","wind lad","Unknown"
6480,"Petroleus Rex","petroleus rex","Unknown"
6481,"Harlan Ellison","harlan ellison","Unknown"
6482,"Strawberry","strawberry","Unknown"
6483,"Real Stan Lee","real stan lee","Unknown"
6484,"Kumiko","kumiko","Unknown"
6485,"Jim-jam Bonks","jim-jam bonks","Unknown"
6486,"Yutaka","yutaka","Unknown"
6487,"Michiko","michiko","Unknown"
6488,"Bart Snail","bart snail","Unknown"
6489,"Stress Ball","stress ball","Unknown"
6490,"Will Lyman","will lyman","Unknown"
6491,"Anonymous Expert","anonymous expert","Unknown"
6492,"Glasses","glasses","Unknown"
6493,"Hershey's Kid","hersheys kid","Unknown"
6494,"Owl Valentine","owl valentine","Unknown"
6495,"Jonesy","jonesy","Unknown"
6496,"Dr. Carlock","dr carlock","Unknown"
6497,"Rev. Kartawijaya","rev kartawijaya","Unknown"
6498,"Devil Kid","devil kid","Unknown"
6499,"Kid With Lisp","kid with lisp","Unknown"
6501,"FREEDOM","freedom","Unknown"
6502,"Comic Book Guy's Bird","comic book guys bird","Unknown"
6503,"Animated Krusty","animated krusty","Unknown"
6504,"Alarmist Narrator","alarmist narrator","Unknown"
6505,"Jenny McCarthy","jenny mccarthy","Unknown"
6506,"Monsarno Rep","monsarno rep","Unknown"
6507,"Researcher","researcher","Unknown"
6508,"Teens","teens","Unknown"
6509,"Docent","docent","Unknown"
6510,"Worker On Ground","worker on ground","Unknown"
6511,"Worker On Ladder","worker on ladder","Unknown"
6512,"Hibbert's Father","hibberts father","Unknown"
6513,"City Health Employee","city health employee","Unknown"
6514,"Old Jewish Man's Late Wife","old jewish mans late wife","Unknown"
6515,"Uncle Bill","uncle bill","Unknown"
6516,"Bingo Caller","bingo caller","Unknown"
6517,"Old Man #1","old man 1","Unknown"
6518,"Old Man #2","old man 2","Unknown"
6519,"Mildred","mildred","Unknown"
6520,"Female Dj","female dj","Unknown"
6521,"FEMALE D. J.","female d j","Unknown"
6522,"Gang Member","gang member","Unknown"
6523,"S.a.t. Prepper #1","sat prepper 1","Unknown"
6524,"S.a.t. Prepper #2","sat prepper 2","Unknown"
6525,"Crowds","crowds","Unknown"
6526,"DAWN","dawn","Unknown"
6527,"Speedo Salesman","speedo salesman","Unknown"
6528,"Sabine","sabine","Unknown"
6529,"KLAUS ZIEGLER","klaus ziegler","Unknown"
6530,"Stephen Douglas","stephen douglas","Unknown"
6531,"Elderly Japanese Man","elderly japanese man","Unknown"
6532,"Ezra","ezra","Unknown"
6533,"Federation Executive","federation executive","Unknown"
6534,"FEDERATION EXECUTIVE #2","federation executive 2","Unknown"
6535,"Brazilian Lady","brazilian lady","Unknown"
6536,"Voice From Tablet","voice from tablet","Unknown"
6537,"Brazilian Fans","brazilian fans","Unknown"
6538,"El Divo","el divo","Unknown"
6539,"ANDRES CANTOR","andres cantor","Unknown"
6540,"Spanish Announcer","spanish announcer","Unknown"
6541,"Antonio","antonio","Unknown"
6542,"2nd Gambler","2nd gambler","Unknown"
6543,"Samba Instructor","samba instructor","Unknown"
6544,"Man In Robe","man in robe","Unknown"
6545,"Drycleaner Guys","drycleaner guys","Unknown"
6546,"Brazil Fan","brazil fan","Unknown"
6547,"German Fan","german fan","Unknown"
6548,"Older German Man","older german man","Unknown"
6549,"Brazilians","brazilians","Unknown"
6550,"Softball Player","softball player","Unknown"
6551,"Body Shop Clerk","body shop clerk","Unknown"
6552,"Lucas","lucas","Unknown"
6553,"MARGE 7","marge 7","Unknown"
6554,"Adult Lucas","adult lucas","Unknown"
6555,"JERRY","jerry","Unknown"
6556,"Adult Jenda","adult jenda","Unknown"
6557,"DINOSAUR TRAINER","dinosaur trainer","Unknown"
6558,"ZOMBIE MILHOUSE","zombie milhouse","Unknown"
6559,"BRUNETTE","brunette","Unknown"
6560,"Alien Woman","alien woman","Unknown"
6561,"Adult Dolph","adult dolph","Unknown"
6562,"CHIEF RALPH","chief ralph","Unknown"
6563,"PICARD","picard","Unknown"
6564,"Adult Maggie","adult maggie","Unknown"
6565,"SANTA'S LITTLE HYBRID","santas little hybrid","Unknown"
6566,"SELF-DRIVING CAR","self-driving car","Unknown"
6567,"Bartenders","bartenders","Unknown"
6568,"Hispanic Guy In Truck","hispanic guy in truck","Unknown"
6569,"Mrs. Trunch","mrs trunch","Unknown"
6570,"Haitian Woman","haitian woman","Unknown"
6571,"20-something Wife","20-something wife","Unknown"
6572,"20-something Husband","20-something husband","Unknown"
6573,"12-Year-Old Homer","12-year-old homer","Unknown"
6574,"Cats","cats","Unknown"
6575,"BRITISH MAN","british man","Unknown"
6576,"Booth","booth","Unknown"
6577,"Snooty Judge","snooty judge","Unknown"
6578,"Cathy","cathy","Unknown"
6579,"Wallis","wallis","Unknown"
6580,"WISEGUY BOY","wiseguy boy","Unknown"
6581,"GUS HUEBNER","gus huebner","Unknown"
6582,"Tumi","tumi","Unknown"
6583,"Peter Sagal","peter sagal","Unknown"
6584,"Carl Kasell","carl kasell","Unknown"
6585,"Minority Whip","minority whip","Unknown"
6586,"Mean Girl","mean girl","Unknown"
6587,"Edwin Moses","edwin moses","Unknown"
6588,"Super Milhouse","super milhouse","Unknown"
6589,"Lisping Boy","lisping boy","Unknown"
6590,"Cassidy The Crocodile","cassidy the crocodile","Unknown"
6591,"Henrietta Kitten","henrietta kitten","Unknown"
6592,"KRUSTY'S HEAD","krustys head","Unknown"
6593,"JEFF ROSS","jeff ross","Unknown"
6594,"SARAH SILVERMAN","sarah silverman","Unknown"
6595,"RABBIS","rabbis","Unknown"
6596,"RABBI RUDENSTEIN","rabbi rudenstein","Unknown"
6597,"TEENAGED KRUSTY","teenaged krusty","Unknown"
6598,"CLIVE MERIWETHER","clive meriwether","Unknown"
6599,"DAVID HYDE PIERCE","david hyde pierce","Unknown"
6600,"NEIL SIMON","neil simon","Unknown"
6601,"MIDDLE-AGED KRUSTY","middle-aged krusty","Unknown"
6602,"GERMAN HOUSEKEEPER","german housekeeper","Unknown"
6603,"RODNEY DANGERFIELD","rodney dangerfield","Unknown"
6604,"RESUSCI-ANNIE","resusci-annie","Unknown"
